총20017건
순번,판례ID,제목,법원,사건유형,판결유형,선고일자
17853,344748,원고가 이 사건 주식을 명의신탁하였는지 여부,수원지방법원,하급심,일반행정,2021.08.12
17854,344782,원고가 양도소득세 납부의무자에 해당하는지 여부,서울행정법원,하급심,일반행정,2022.03.30
17855,344812,업무무관가지급금에 대한 이자수익의 귀속시기,서울고등법원,하급심,일반행정,2022.01.21
17856,348404,이 사건 토지를 종합부동산세 과세대상 토지에 포함하여 종합부동산세 등을 처분한 것이 위법한지 여부,대전지방법원,하급심,일반행정,2024.01.25
17857,348426,법인세 등 부과처분 무효확인,인천지방법원,하급심,일반행정,2023.09.07
17858,344912,체납자가 채무초과상태에서 상속재산 분할협의를 하면서 자신의 상속분에 관한 권리를 포기한 것은 사해행위에 해당하므로 취소되어야 함,울산지방법원,하급심,민사,2021.07.21
17859,348488,법령 개정시 기존 법령의 부칙 경과규정이 실효되었는지 여부,수원고등법원,하급심,일반행정,2023.06.21
17860,344940,대표자 상여처분의 귀속여부,서울행정법원,하급심,일반행정,2021.01.21
17861,344948,원고가 공동사업자로서 연대납세의무를 부담하는지 여부,서울고등법원,하급심,일반행정,2021.10.28
17862,348562,원고를 제2차 납세의무자로 보아 통지한 처분은 적법하다.,창원지방법원,하급심,일반행정,2024.06.20
17863,345006,부동산등기 명의자에게 한 양도소득세 부과처분은 적법함,부산고등법원(창원),하급심,일반행정,2022.02.16
17864,345042,전심절차준수 여부 및 주식의 실제 소유자가 누구인지,수원지방법원,하급심,일반행정,2021.11.04
17865,348642,복지포인트가 근로소득인지 여부,서울고등법원,하급심,일반행정,2024.02.02
17866,345088,비영리법인 부가금의 수익사업 손금 해당 여부,서울행정법원,하급심,일반행정,2020.12.18
17867,348438,거주자가 건물을 신축하고 그 신축한 건물의 취득일부터 5년 이내에 해당 건물을 양도하는 경우 환산가액을 그 취득가액으로 하는 경우에는 해당 건물 환산가액의 100분의 5에 해당하는 금액을 가산세로 양도소득 결정세액에 더하여야 함,대구지방법원,하급심,일반행정,2024.05.08
17868,348442,이 사건 부동산에 대한 소유권 이전은 사해행위에 해당함,서울북부지방법원,하급심,민사,2023.12.07
17869,348706,사해행위취소,서울서부지방법원,하급심,민사,2023.05.30
17870,348732,배당절차에서 임차인의 우선변제권 존부 및 승계 여부,대구지방법원,하급심,민사,2023.11.08
17871,348768,오피스텔을 주택수에 포함하여야 하는지 여부,부산지방법원,하급심,일반행정,2023.03.05
17872,345220,조세회피를 위한 우회 거래 해당 여부 및 정상적으로 형성된 주식의 객관적 교환가격 해당 여부,수원지방법원,하급심,일반행정,2021.10.21
17873,348802,"조세범칙조사 전환시, 납세자권리헌장을 다시 교부하지 아니한 것이 과세처분을 취소할 정도의 중대한 절차적 하자에 해당하는지",수원지방법원,하급심,일반행정,2024.05.02
17874,348806,시효이익 원용권 대위행사 사실의 통지 시기가 채무자의 시효이익 포기 전에 이루어졌다고 인정할 만한 증거가 없으므로 채권자대위권을 행사하여 근저당권을 말소할 수 없음,수원지방법원,하급심,민사,2024.03.28
17875,348846,필요경비 인정 여부,수원고등법원,하급심,일반행정,2023.05.26
17876,348850,배우자에게 명의신탁해 둔 것으로 봄이 상당한 신탁부동산의 소유권이전등기 경료 행위는 기존채무의 이행으로 사해행위에 해당하지 않음,안산지원,하급심,민사,2023.01.13
17877,348878,"부가가치세의 경우 납세자가 허위의 세금계산서에 의하여 매입세액의 공제 또는 환급을 받는다는 인식 외에, 허위의 세금계산서를 발급한 자가 부가가치세 납부의무를 면탈함으로써 납세자가 그 매입세액의 공제를 받는 것이 결과적으로 국가의 조세수입 감소를 가져오게 될 것이라는 점에 대한 인식이 있어야 10년의 부과제척기간이 적용됨",창원지방법원,하급심,일반행정,2024.09.12
17878,345320,이 사건 소득이 선세금에 해당하는지 여부,의정부지방법원,하급심,일반행정,2022.06.09
17879,345344,사해행위당시 과세기간이 개시되지 아니한 조세채권은 사해행위취소소송의 피보전채권이 될 수 없음,경주지원,하급심,민사,2022.10.04
17880,345370,주한미군 부대 내 판매시설에서 주한미군에게 휴대전화 공급한 것은 영세율 적용대상이 아님,서울고등법원,하급심,일반행정,2022.05.27
17881,348978,원고는 종부세 과세기준일 현재 건설업(주택신축판매업)을 폐업하였으므로 쟁점 다세대주택은 종부세 합산배제 대상 미분양주택에 해당하지 아니함,서울행정법원,하급심,일반행정,2023.11.02
17882,348996,현실적 퇴직여부는 제반사정과 주관적 의도 등을 종합적으로 고려하여 판단하여야 함,서울고등법원,하급심,일반행정,2023.11.10
17883,349050,대표이사 주식 명의신탁 후 직계비속 등에게 양도한 거래는 증여세 과세대상임,수원고등법원,하급심,일반행정,2024.04.19
17884,342248,상고인의 상고이유에 관한 주장은 이유 없으므로 부적법함,대법원,대법원,일반행정,2022.03.31
17885,345278,법인에 대한 송달의 효력이 발생하였다고 봄이 타당함,부산고등법원,하급심,일반행정,2022.06.10
17886,342318,사해행위취소 부동산증여,수원지방법원,하급심,민사,2021.01.21
17887,349162,대손확정 당시 법인세법 상 특수관계에 해당하는지 여부,서울고등법원(춘천),하급심,일반행정,2024.05.29
17888,351620,귀속이 불분명한 사외유출 법인수익금은 대표자에 대한 상여로 소득처분 하여야 함,수원지방법원,하급심,일반행정,2024.03.28
17889,342422,쟁점부동산의 증여는 사해행위로 볼 수 없음,대구지방법원,하급심,민사,2022.09.21
17890,342440,피고를 쟁점 배당금의 수익적 소유자로 볼 수 있는지 여부,수원지방법원,하급심,일반행정,2020.11.19
17891,351728,피고의 적법한 변제공탁에 따라 원고들의 피고에 대한 국세환급금 등의 채권은 전부 소멸하였다고 봄이 타당함,서울중앙지방법원,하급심,민사,2023.10.12
17892,342524,이 사건 각 부동산을 출연받은 날로부터 3년이 경과하도록 공익사업목적 등에 사용하지 않았음을 이유로 증여세를 부과한 처분은 적법함,부산지방법원,하급심,일반행정,2022.06.30
17893,342548,압류해제 거부처분의 적법 여부,서울행정법원,하급심,일반행정,2022.07.07
17894,342606,원고가 제출한 증거만으로는 명의신탁이나 이해상반행위로 볼 수 없음,대전지방법원,하급심,일반행정,2022.09.29
17895,342638,일단 최대주주로부터 증여나 양도받아 취득한 주식에 기초하여 법인으로부터 취득한 신주이기만 하면 그 후 그 최대주주의 지위 유지 여부와 무관하게 주식의 상장에 따른 이익의 증여대상이 됨,서울행정법원,하급심,일반행정,2022.08.09
17896,342680,"이 사건 법률조항들은 헌법상 조세법률주의, 실질과세 원칙, 포괄위임금지 원칙 등을 위반했다고 볼 수   없음",서울행정법원,하급심,일반행정,2022.07.14
17897,342734,명의도용에 따른 명의신탁이라는 점이 입증되지 아니함,대구지방법원,하급심,일반행정,2021.04.21
17898,351834,소유권이전등기 청구권가등기 말소등기의 회복등기에 대한 승낙의무가 있는지,대법원,대법원,민사,2024.10.08
17899,342792,이 사건 매입거래에 관한 구 부가가치세법상 거래당사자는 원고 싱가포르 본점과 AAA 싱가포르 본점으로 봄이 타당하다.,서울고등법원,하급심,일반행정,2022.05.26
17900,342826,원고의 모가 원고가 대표인 법인에 토지를 증여한 것은 특정법인과의 거래를 통한 이익의 증여에 해당함,인천지방법원,하급심,일반행정,2022.10.20
17901,601347,손해배상(기),대법원,대법원,민사,2023.11.30
17902,601361,건물철거등청구의소,대법원,대법원,민사,2023.11.09
17903,601843,면책,의정부지방법원,하급심,민사,2023.06.08
17904,601891,집행판결,대구지법,하급심,민사,2024.06.13
17905,601495,자본시장과금융투자업에관한법률위반[제3자 배정 유상증자와 전환사채 발행에 관한 공시가 이루어지게 한 것이 「자본시장과 금융투자업에 관한 법률」(이하 ‘자본시장법’) 제178조 제1항 제1호 또는 제2호의 부정행위인지 여부가 문제된 사건],대법원,대법원,형사,2024.05.30
17906,601501,사해행위취소[채무자가 상속재산 분할협의를 하면서 자신의 상속분에 관한 권리를 포기한 행위가 사해행위에 해당되는지 문제된 사건],대법원,대법원,민사,2024.05.30
17907,601887,해고무효확인,대구고법,하급심,민사,2024.03.27
17908,613335,재물손괴·폭행·상해·스토킹범죄의처벌등관한법률위반·성폭력범죄의처벌등에관한특례법위반(통신매체이용음란)·도로교통법위반(음주운전)·배상명령신청,서울서부지방법원,하급심,형사,2024.05.16
17909,601021,건물신축 후 5년이내 양도시 환산가액을 취득가액으로 한 경우 가산세 부과의 적법여부,대구지방법원,하급심,일반행정,2024.06.13
17910,601049,"금융보험업자 교육세 과세표준인 수익금액에서는 에누리나 할인비용분담액이 제외되지 않고, 할인비용분담액은 영업비용일뿐 가맹점수수료를 깎아주는 에누리도 아니며, 현장할인이 가맹점의 매출액이 감소한다는 점에서 청구할인과 다를뿐 현장할인 할인비용분담액이나 청구할인 할인비용 분담액 둘 다 가맹점수수료 수익금액에서 차감되지 않음",서울고등법원,하급심,일반행정,2024.06.25
17911,606825,취득세등부과처분취소[과세관청이 부과제척기간 만료일까지의 기간이 3개월 이하인 시점에 과세예고통지를 한 후 납세자에게 과세전적부심사 기회를 부여하지 않고 과세처분을 한 사건],대법원,대법원,세무,2025.06.12
17912,603559,지역자원시설세경정청구거부처분취소[제철과정에서 발생하는 부생가스를 이용한 발전이 지역자원시설세 과세대상인 ‘화력발전’에 해당하는지 여부 및 그 과세 범위가 문제된 사건],대법원,대법원,세무,2025.02.13
17913,603873,권리행사최고및담보취소,인천지방법원,하급심,민사,2024.08.08
17914,603895,교원소청심사위원회결정취소[재임용 거부처분에 대한 소청심사 청구를 기각한 결정의 취소를 구하는 사건],대법원,대법원,일반행정,2025.02.20
17915,604477,조례안재의결무효확인,대법원,대법원,일반행정,2024.10.25
